vbo_id	term_label	to_be_ignored	breed_name_to_be_used_for_label	species_to_be_used_for_label	internal_term_merge_indicator_vboid_into_vboid	internal_date_and_issue_separated_by_pipe_yymmdd_dash_issue	gh_issue_NOT_merge_obsolete	parent_ID	source_for_parents	source_for_parents	parent_ID	source_for_parents	source_for_parents	most_common_name	synonym_type_most_common_name	source_for_most_common_name	source_for_most_common_name	synonym_dadis_name_not_used_in_label	source_for_synonym_dadis	source_for_synonym_dadis	synonym_1	source_for_synonym_1	source_for_synonym_1	synonym_2	source_for_synonym_2	source_for_synonym_2	synonym_3	source_for_synonym_3	source_for_synonym_3	synonym_4	source_for_synonym_4	source_for_synonym_4	synonym_5	source_for_synonym_5	source_for_synonym_5	synonym_label_from_merged_term	source_for_merged_term	Breed_code_1	all_source_for_breed_code_1_separated_by_pipe	all_source_for_breed_code_1_separated_by_pipe	Breed_code_2	all_source_for_breed_code_2_separated_by_pipe	all_source_for_breed_code_2_separated_by_pipe	definition 	definition_xref	definition_xref	xref1	source_for_xref1	source_for_xref1	xref2	source_for_xref2	source_for_xref2	omia_xref_internal	recognition_status_1	source_for_recognition_status_1	source_for_recognition_status_1	recognition_status_2	source_for_recognition_status_2	source_for_recognition_status_2	recognition_status_3	source_for_recognition_status_3	source_for_recognition_status_3	source_for_breed	source_for_breed	contributors	contributors	comment	general_comment	comment_from_obsoletion	description_of_origin	source_for_description_of_origin	source_for_description_of_origin	domestication_status	source_for_domestication_status	wikidata_link_for_the_country_exists_in_country_subclass	source_for_country_subclass	source_for_country_subclass	obsoletion_type	obsolete	replacement_term	replacement_label	comment	GH_issue	obsolescence_reason	curator_note	dadis_name	dadis_species_name	dadis_country	dadis_iso3_code	in_subset_transboundary
VBO:0017035	Ogye (Chicken)		Ogye	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0001121	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Ogye	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001121																																															LBO:0001121	https://orcid.org/0000-0002-9178-3965																									
VBO:0017036	Penedesenca (Chicken)		Penedesenca	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0001071	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Penedesenca	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001071																																															LBO:0001071	https://orcid.org/0000-0002-9178-3965																									
VBO:0017037	Polverara (Chicken)		Polverara	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0001089	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Polverara	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001089																																															LBO:0001089	https://orcid.org/0000-0002-9178-3965																									
VBO:0017038	Qingyuan Partridge (Chicken)		Qingyuan Partridge	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0001114	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Qingyuan Partridge	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001114																																															LBO:0001114	https://orcid.org/0000-0002-9178-3965																									
VBO:0017039	Red Jungle Fowl (Chicken)		Red Jungle Fowl	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000701	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Red Jungle Fowl	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000701																																															LBO:0000701	https://orcid.org/0000-0002-9178-3965																									
VBO:0017040	Silver Montazah (Chicken)		Silver Montazah	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000329	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Silver Montazah	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000329																																															LBO:0000329	https://orcid.org/0000-0002-9178-3965																									
VBO:0017041	Styrian (Chicken)		Styrian	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000330	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Styrian	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000330																																															LBO:0000330	https://orcid.org/0000-0002-9178-3965																									
VBO:0017042	Swiss Hen (Chicken)		Swiss Hen	Chicken		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9031		LBO:0000334	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Swiss Hen	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000334																																															LBO:0000334	https://orcid.org/0000-0002-9178-3965																									
VBO:0017043	Arapawa Island (Goat)		Arapawa Island	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000961	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Arapawa Island	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000961																																															LBO:0000961	https://orcid.org/0000-0002-9178-3965																									
VBO:0017044	Assam Hill (Goat)		Assam Hill	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001123	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Assam Hill	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001123																																															LBO:0001123	https://orcid.org/0000-0002-9178-3965																									
VBO:0017045	Benadir (Goat)		Benadir	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000967	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Benadir	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000967																																															LBO:0000967	https://orcid.org/0000-0002-9178-3965																									
VBO:0017046	Bhuj (Goat)		Bhuj	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000968	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Bhuj	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000968																																															LBO:0000968	https://orcid.org/0000-0002-9178-3965																									
VBO:0017047	Booted Goat (Goat)		Booted Goat	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000970	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Booted Goat	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000970																																															LBO:0000970	https://orcid.org/0000-0002-9178-3965																									
VBO:0017048	Canindé (Goat)		Canindé	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000973	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Canindé	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000973																																															LBO:0000973	https://orcid.org/0000-0002-9178-3965																									
VBO:0017049	Central Highland (Goat)		Central Highland	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001118	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Central Highland	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001118																																															LBO:0001118	https://orcid.org/0000-0002-9178-3965																									
VBO:0017050	Chapar (Goat)		Chapar	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000974	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Chapar	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000974																																															LBO:0000974	https://orcid.org/0000-0002-9178-3965																									
VBO:0017051	Chèvre des Fossés (Goat)		Chèvre des Fossés	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001054	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Chèvre des Fossés	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001054																																															LBO:0001054	https://orcid.org/0000-0002-9178-3965																									
VBO:0017052	Créole (Goat)		Créole	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001055	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Créole	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001055																																															LBO:0001055	https://orcid.org/0000-0002-9178-3965																									
VBO:0017053	Daera Din Panah (Goat)		Daera Din Panah	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000976	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Daera Din Panah	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000976																																															LBO:0000976	https://orcid.org/0000-0002-9178-3965																									
VBO:0017054	Damani (Goat)		Damani	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000977	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Damani	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000977																																															LBO:0000977	https://orcid.org/0000-0002-9178-3965																									
VBO:0017055	Danish Landrace (Goat)		Danish Landrace	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000978	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Danish Landrace	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000978																																															LBO:0000978	https://orcid.org/0000-0002-9178-3965																									
VBO:0017056	Don (Goat)		Don	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000979	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Don	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000979																																															LBO:0000979	https://orcid.org/0000-0002-9178-3965																									
VBO:0017057	Dutch Landrace (Goat)		Dutch Landrace	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000980	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Dutch Landrace	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000980																																															LBO:0000980	https://orcid.org/0000-0002-9178-3965																									
VBO:0017058	Finnish Landrace (Goat)		Finnish Landrace	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000982	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Finnish Landrace	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000982																																															LBO:0000982	https://orcid.org/0000-0002-9178-3965																									
VBO:0017059	Haimen (Goat)		Haimen	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000986	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Haimen	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000986																																															LBO:0000986	https://orcid.org/0000-0002-9178-3965																									
VBO:0017060	Hasi (Goat)		Hasi	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000987	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hasi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000987																																															LBO:0000987	https://orcid.org/0000-0002-9178-3965																									
VBO:0017061	Hejazi (Goat)		Hejazi	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000988	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hejazi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000988																																															LBO:0000988	https://orcid.org/0000-0002-9178-3965																									
VBO:0017062	Hexi Cashmere (Goat)		Hexi Cashmere	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000989	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hexi Cashmere	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000989																																															LBO:0000989	https://orcid.org/0000-0002-9178-3965																									
VBO:0017063	Hongtong (Goat)		Hongtong	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000990	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hongtong	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000990																																															LBO:0000990	https://orcid.org/0000-0002-9178-3965																									
VBO:0017064	Huaipi (Goat)		Huaipi	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000991	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Huaipi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000991																																															LBO:0000991	https://orcid.org/0000-0002-9178-3965																									
VBO:0017065	Huaitoutala (Goat)		Huaitoutala	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000992	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Huaitoutala	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000992																																															LBO:0000992	https://orcid.org/0000-0002-9178-3965																									
VBO:0017066	Hungarian Improved (Goat)		Hungarian Improved	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000993	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hungarian Improved	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000993																																															LBO:0000993	https://orcid.org/0000-0002-9178-3965																									
VBO:0017067	Jining Grey (Goat)		Jining Grey	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000995	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Jining Grey	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000995																																															LBO:0000995	https://orcid.org/0000-0002-9178-3965																									
VBO:0017068	Kaghani (Goat)		Kaghani	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000996	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Kaghani	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000996																																															LBO:0000996	https://orcid.org/0000-0002-9178-3965																									
VBO:0017069	Kinder (Goat)		Kinder	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0000999	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Kinder	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000999																																															LBO:0000999	https://orcid.org/0000-0002-9178-3965																									
VBO:0017070	Loashan (Goat)		Loashan	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001001	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Loashan	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001001																																															LBO:0001001	https://orcid.org/0000-0002-9178-3965																									
VBO:0017071	Lorraine (Goat)		Lorraine	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001056	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Lorraine	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001056																																															LBO:0001056	https://orcid.org/0000-0002-9178-3965																									
VBO:0017072	Moxotó (Goat)		Moxotó	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001002	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Moxotó	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001002																																															LBO:0001002	https://orcid.org/0000-0002-9178-3965																									
VBO:0017073	Nachi (Goat)		Nachi	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001005	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Nachi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001005																																															LBO:0001005	https://orcid.org/0000-0002-9178-3965																									
VBO:0017074	Norwegian (Goat)		Norwegian	Goat		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9925		LBO:0001007	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Norwegian	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001007																																															LBO:0001007	https://orcid.org/0000-0002-9178-3965																									
