VBO id	Breed name	Country	updated name	breed label (breed name +country + parent)	Transboundary name =parents	Species =parents	parent labels	parent ID	source for parents	Other name(s) =synonym	exists_in_country, ISO3 Country code	wikidata link for the country exists_in_country	domestication status	description of origin
VBO:0008656	Alpine	Latvia	Alpine, Latvia; Goat	Alpine-Latvia [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		LCA	wikidata:Q211	domestic	
VBO:0008657	Alpine	Morocco	Alpine, Morocco; Goat	Alpine-Morocco [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		LVA	wikidata:Q1028		imported; exotic
VBO:0008658	Alpine	Mali	Alpine, Mali; Goat	Alpine-Mali [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		MAR	wikidata:Q912	domestic	recently imported
VBO:0008659	Alpine	Malaysia	Alpine, Malaysia; Goat	Alpine-Malaysia [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		MLI	wikidata:Q833	domestic	imported, exotic, recently introduced breed; originated from the French and Swiss Alps region.
VBO:0008660	Belgische hertegeit	Netherlands	Belgische hertegeit, Netherlands; Goat	Belgische hertegeit-Netherlands [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		MYS	wikidata:Q55	domestic	imported
VBO:0008661	Alpina	Panama	Alpina, Panama; Goat	Alpina-Panama [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		NLD	wikidata:Q804		
VBO:0008662	Alpine	Philippines	Alpine, Philippines; Goat	Alpine-Philippines [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is	French Alpine	PAN	wikidata:Q928	domestic	imported; exotic
VBO:0008663	Alpine	Poland	Alpine, Poland; Goat	Alpine-Poland [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		PHL	wikidata:Q36	domestic	imported
VBO:0008664	Alpine chamoisÃ©e	Rwanda	Alpine chamoisÃ©e, Rwanda; Goat	Alpine chamoisÃ©e-Rwanda [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		POL	wikidata:Q1037	domestic	exotic <br> Originally bred in the Alpine regions of Switzerland.
VBO:0008665	Alpine	Serbia	Alpine, Serbia; Goat	Alpine-Serbia [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is	Alpina	RWA	wikidata:Q403	domestic	Imported from France.
VBO:0008666	Alpine	Slovakia	Alpine, Slovakia; Goat	Alpine-Slovakia [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		SRB	wikidata:Q214	domestic	imported from France
VBO:0008667	Slovenska srnasta koza	Slovenia	Slovenska srnasta koza, Slovenia; Goat	Slovenska srnasta koza-Slovenia [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is	Slovenska srnasta koza|Slovenian Alpine goat	SVK	wikidata:Q215	domestic	Slovenian Alpine breed was formed by the improvement of all colored females with males or semen of Alpine breed, which originated from Germany or France.
VBO:0008668	Pardo Alpina	Uruguay	Pardo Alpina, Uruguay; Goat	Pardo Alpina-Uruguay [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		SVN	wikidata:Q77	domestic	recently imported; exotic
VBO:0008669	Alpine	United States of America	Alpine, United States of America; Goat	Alpine-United States of America [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		URY	wikidata:Q30	domestic	French Alps
VBO:0008670	Alpina	Venezuela (Bolivarian Republic of)	Alpina, Venezuela (Bolivarian Republic of); Goat	Alpina-Venezuela (Bolivarian Republic of) [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		USA	wikidata:Q717	domestic	recently imported; exotic
VBO:0008671	Alpine	Viet Nam	Alpine, Viet Nam; Goat	Alpine-Viet Nam [Alpine (Goat)]	Alpine	Goat	Alpine (Goat)	VBO:0000717	https://www.fao.org/dad-is		VEN	wikidata:Q881	domestic	recently imported; exotic
VBO:0008672	Gornoaltaiiskaya	Russian Federation	Gornoaltaiiskaya, Russian Federation; Goat	Gornoaltaiiskaya-Russian Federation [Altai Mountain (Goat)]	Altai Mountain	Goat	Altai Mountain (Goat)	VBO:0000718	https://www.fao.org/dad-is	Altai Mountain	VNM	wikidata:Q159	domestic	indigenous goats improved with Don
VBO:0008673	Gorno Altai	South Africa	Gorno Altai, South Africa; Goat	Gorno Altai-South Africa [Altai Mountain (Goat)]	Altai Mountain	Goat	Altai Mountain (Goat)	VBO:0000718	https://www.fao.org/dad-is		RUS	wikidata:Q258	domestic	recently imported; exotic; A restricted number of Gorno Altai embryos were imported to establish a cashmere industry in the country.
VBO:0008674	American Pygmy	Canada	American Pygmy, Canada; Goat	American Pygmy-Canada [American Pygmy (Goat)]	American Pygmy	Goat	American Pygmy (Goat)	VBO:0000719	https://www.fao.org/dad-is		ZAF	wikidata:Q16	domestic	from West African Dwarf
VBO:0008675	American Pygmy	United States of America	American Pygmy, United States of America; Goat	American Pygmy-United States of America [American Pygmy (Goat)]	American Pygmy	Goat	American Pygmy (Goat)	VBO:0000719	https://www.fao.org/dad-is		CAN	wikidata:Q30	domestic	from West African Dwarf
VBO:0008676	Negra Serrana	Spain	Negra Serrana, Spain; Goat	Negra Serrana-Spain [Andalusian Black (Goat)]	Andalusian Black	Goat	Andalusian Black (Goat)	VBO:0000720	https://www.fao.org/dad-is	Andalusian Black|Castiza	USA	wikidata:Q29	domestic	composite of Blanca Celtiberica, perhaps branch of Prisca type
VBO:0008677	Blanca Andaluza o Serrana	Spain	Blanca Andaluza o Serrana, Spain; Goat	Blanca Andaluza o Serrana-Spain [Andalusian White (Goat)]	Andalusian White	Goat	Andalusian White (Goat)	VBO:0000721	https://www.fao.org/dad-is	Basta|Andalusian White|Blanca Serrana Andaluza	ESP	wikidata:Q29	domestic	composite of primitive Prisca and Nubian Goats
VBO:0008678	Anglo-Nubian	Argentina	Anglo-Nubian, Argentina; Goat	Anglo-Nubian-Argentina [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		ESP	wikidata:Q414	domestic	
VBO:0008679	Nubian	Antigua and Barbuda	Nubian, Antigua and Barbuda; Goat	Nubian-Antigua and Barbuda [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		ARG	wikidata:Q781	domestic	imported; exotic
VBO:0008680	Anglo-Nubian	Australia	Anglo-Nubian, Australia; Goat	Anglo-Nubian-Australia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		ATG	wikidata:Q408	domestic	imported from United Kingdom; Zairaibi bucks of Egypt and Jumna Pari bucks of India X British does
VBO:0008681	Anglo-Nubier	Austria	Anglo-Nubier, Austria; Goat	Anglo-Nubier-Austria [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		AUS	wikidata:Q40	domestic	
VBO:0008682	Anglo-Nubienne	Belgium	Anglo-Nubienne, Belgium; Goat	Anglo-Nubienne-Belgium [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	Anglo-Nubian|Anglo-Nubische	AUT	wikidata:Q31	domestic	imported from United Kingdom
VBO:0008683	Anglo-Nubian	Bulgaria	Anglo-Nubian, Bulgaria; Goat	Anglo-Nubian-Bulgaria [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	ÐÐ½Ð³Ð»Ð¾Ð½ÑƒÐ±Ð¸Ð¹ÑÐºÐ°	BEL	wikidata:Q219	domestic	
VBO:0008684	Anglo-nubia	Bolivia (Plurinational State of)	Anglo-nubia, Bolivia (Plurinational State of); Goat	Anglo-nubia-Bolivia (Plurinational State of) [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		BGR	wikidata:Q750		
VBO:0008685	Nubian	Bolivia (Plurinational State of)	Nubian, Bolivia (Plurinational State of); Goat	Nubian-Bolivia (Plurinational State of) [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		BOL	wikidata:Q750		imported; locally adapted
VBO:0008686	Anglo-Nubian	Brazil	Anglo-Nubian, Brazil; Goat	Anglo-Nubian-Brazil [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	Anglo Nubiana	BOL	wikidata:Q155	domestic	imported from England, origiin Nubian breeds, and England breeds.
VBO:0008687	Anglo-Nubian	Barbados	Anglo-Nubian, Barbados; Goat	Anglo-Nubian-Barbados [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		BRA	wikidata:Q244	domestic	recently introduced; locally adapted
VBO:0008688	Nubian	Canada	Nubian, Canada; Goat	Nubian-Canada [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		BRB	wikidata:Q16	domestic	
VBO:0008689	Anglo Nubia	Chile	Anglo Nubia, Chile; Goat	Anglo Nubia-Chile [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		CAN	wikidata:Q298		imported; locally adapted
VBO:0008690	Nubian	Cameroon	Nubian, Cameroon; Goat	Nubian-Cameroon [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		CHL	wikidata:Q1009	domestic	imported; exotic
VBO:0008691	Nubiana	Colombia	Nubiana, Colombia; Goat	Nubiana-Colombia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		CMR	wikidata:Q739	domestic	imported from France; exotic
VBO:0008692	Nubia	Costa Rica	Nubia, Costa Rica; Goat	Nubia-Costa Rica [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		COL	wikidata:Q800	domestic	Exotic double purpose breed.
VBO:0008693	Nubia	Cuba	Nubia, Cuba; Goat	Nubia-Cuba [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		CRI	wikidata:Q241	domestic	recently introduced; exotic
VBO:0008694	Anglonubijska	Czechia	Anglonubijska, Czechia; Goat	Anglonubijska-Czechia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	Anglonubijska	CUB	wikidata:Q213	domestic	
VBO:0008695	Anglo Nubier Ziege	Germany	Anglo Nubier Ziege, Germany; Goat	Anglo Nubier Ziege-Germany [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		CZE	wikidata:Q183	domestic	imported
VBO:0008696	Anglo-Nubian	Dominica	Anglo-Nubian, Dominica; Goat	Anglo-Nubian-Dominica [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		DEU	wikidata:Q784	domestic	
VBO:0008697	Nubian	Dominica	Nubian, Dominica; Goat	Nubian-Dominica [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		DMA	wikidata:Q784	domestic	
VBO:0008698	Anglo Nubisk	Denmark	Anglo Nubisk, Denmark; Goat	Anglo Nubisk-Denmark [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	Anglo-Nubian	DMA	wikidata:Q35	domestic	imported from UK in the 1980tees;
VBO:0008699	Nubio	Dominican Republic	Nubio, Dominican Republic; Goat	Nubio-Dominican Republic [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		DNK	wikidata:Q786	domestic	
VBO:0008700	Anglo Nubia	Ecuador	Anglo Nubia, Ecuador; Goat	Anglo Nubia-Ecuador [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		DOM	wikidata:Q736	domestic	
VBO:0008701	Anglo-Nubian	Ethiopia	Anglo-Nubian, Ethiopia; Goat	Anglo-Nubian-Ethiopia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		ECU	wikidata:Q115		imported; exotic
VBO:0008702	Nubian & Anglo-Nubian	United Kingdom of Great Britain and Northern Ireland	Nubian & Anglo-Nubian, United Kingdom of Great Britain and Northern Ireland; Goat	Nubian & Anglo-Nubian-United Kingdom of Great Britain and Northern Ireland [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	Nubian|Anglo-Nubian	ETH	wikidata:Q145	domestic	imported; exotic
VBO:0008703	Nubian	Grenada	Nubian, Grenada; Goat	Nubian-Grenada [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		GBR	wikidata:Q769	domestic	
VBO:0008704	Nubia	Guatemala	Nubia, Guatemala; Goat	Nubia-Guatemala [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		GRD	wikidata:Q774	domestic	locally adapted breed
VBO:0008705	Nubian	Guyana	Nubian, Guyana; Goat	Nubian-Guyana [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		GTM	wikidata:Q734	domestic	
VBO:0008706	Nubia	Honduras	Nubia, Honduras; Goat	Nubia-Honduras [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		GUY	wikidata:Q783	domestic	
VBO:0008707	Nubien	Haiti	Nubien, Haiti; Goat	Nubien-Haiti [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		HND	wikidata:Q790	domestic	imported by Ministry of Agriculture (MARNDR) and certain local and international NGOs; exotic
VBO:0008708	Anglo-Nubian	Indonesia	Anglo-Nubian, Indonesia; Goat	Anglo-Nubian-Indonesia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		HTI	wikidata:Q252	domestic	
VBO:0008709	Anglo-Nubian	Ireland	Anglo-Nubian, Ireland; Goat	Anglo-Nubian-Ireland [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		IDN	wikidata:Q22890	domestic	imported; exotic
VBO:0008710	Anglo-Nubian	Jamaica	Anglo-Nubian, Jamaica; Goat	Anglo-Nubian-Jamaica [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		IRL	wikidata:Q766	domestic	
VBO:0008711	Anglo-Nubian	Jordan	Anglo-Nubian, Jordan; Goat	Anglo-Nubian-Jordan [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		JAM	wikidata:Q810	domestic	imported; exotic
VBO:0008712	Anglo-Nubian	Kenya	Anglo-Nubian, Kenya; Goat	Anglo-Nubian-Kenya [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		JOR	wikidata:Q114	domestic	recently imported
VBO:0008713	Anglo-Nubian	Kiribati	Anglo-Nubian, Kiribati; Goat	Anglo-Nubian-Kiribati [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		KEN	wikidata:Q710	domestic	imported from Fiji
VBO:0008714	Anglo Nubian	Saint Kitts and Nevis	Anglo Nubian, Saint Kitts and Nevis; Goat	Anglo Nubian-Saint Kitts and Nevis [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		KIR	wikidata:Q763	domestic	
VBO:0008715	Anglo-Nubian	Saint Lucia	Anglo-Nubian, Saint Lucia; Goat	Anglo-Nubian-Saint Lucia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		KNA	wikidata:Q760	domestic	
VBO:0008716	Anglo Nubian	Latvia	Anglo Nubian, Latvia; Goat	Anglo Nubian-Latvia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		LCA	wikidata:Q211	domestic	
VBO:0008717	Nubia	Mexico	Nubia, Mexico; Goat	Nubia-Mexico [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		LVA	wikidata:Q96		
VBO:0008718	Anglo-Nubian	Malawi	Anglo-Nubian, Malawi; Goat	Anglo-Nubian-Malawi [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		MEX	wikidata:Q1020	domestic	recently imported; exotic
VBO:0008719	Anglo-Nubian	Malaysia	Anglo-Nubian, Malaysia; Goat	Anglo-Nubian-Malaysia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	Nubians	MWI	wikidata:Q833	domestic	imported; exotic recently introduced breed;
VBO:0008720	Nubia	Nicaragua	Nubia, Nicaragua; Goat	Nubia-Nicaragua [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		MYS	wikidata:Q811	domestic	
VBO:0008721	Nubische geit Anglo-Nubische geit	Netherlands	Nubische geit Anglo-Nubische geit, Netherlands; Goat	Nubische geit Anglo-Nubische geit-Netherlands [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is	(Anglo) Nubian	NIC	wikidata:Q55	domestic	imported
VBO:0008722	Anglo Nubian	Oman	Anglo Nubian, Oman; Goat	Anglo Nubian-Oman [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		NLD	wikidata:Q842	domestic	recently introduced; exotic
VBO:0008723	Nubia	Panama	Nubia, Panama; Goat	Nubia-Panama [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		OMN	wikidata:Q804	domestic	imported from the USA
VBO:0008724	Anglo Nubian	Peru	Anglo Nubian, Peru; Goat	Anglo Nubian-Peru [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		PAN	wikidata:Q419	domestic	recently imported; exotic
VBO:0008725	Anglo-Nubian	Philippines	Anglo-Nubian, Philippines; Goat	Anglo-Nubian-Philippines [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		PER	wikidata:Q928	domestic	imported; exotic
VBO:0008726	Nubian	Poland	Nubian, Poland; Goat	Nubian-Poland [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		PHL	wikidata:Q36	domestic	imported; exotic
VBO:0008727	Anglo-Nubian	Paraguay	Anglo-Nubian, Paraguay; Goat	Anglo-Nubian-Paraguay [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		POL	wikidata:Q733	domestic	
VBO:0008728	Anglo-Nubienne	Rwanda	Anglo-Nubienne, Rwanda; Goat	Anglo-Nubienne-Rwanda [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		PRY	wikidata:Q1037	domestic	exotic <br> Anglo-Nubians were developed in England resulting from crossings between British goats with African and Indian bucks.
VBO:0008729	Anglo-Nubian	Solomon Islands	Anglo-Nubian, Solomon Islands; Goat	Anglo-Nubian-Solomon Islands [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		RWA	wikidata:Q685	domestic	recently imported from Australia; exotic; The recent importations of live Anglo Nubian goats supplemented with limited straws of frozen semen (A.I) from Australia in 1990 were made to improve the government goat herd at Tenavatu Farm (now destroyed).
VBO:0008730	Nubia	El Salvador	Nubia, El Salvador; Goat	Nubia-El Salvador [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		SLB	wikidata:Q792	domestic	
VBO:0008731	Anglo-Nubian	Sao Tome and Principe	Anglo-Nubian, Sao Tome and Principe; Goat	Anglo-Nubian-Sao Tome and Principe [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		SLV	wikidata:Q1039	domestic	imported from United Kingdom
VBO:0008732	AnglonubijskÃ¡	Slovakia	AnglonubijskÃ¡, Slovakia; Goat	AnglonubijskÃ¡-Slovakia [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		STP	wikidata:Q214	domestic	
VBO:0008733	Anglo-Nubian	Seychelles	Anglo-Nubian, Seychelles; Goat	Anglo-Nubian-Seychelles [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		SVK	wikidata:Q1042		imported; exotic
VBO:0008734	Anglo-Nubian	Tonga	Anglo-Nubian, Tonga; Goat	Anglo-Nubian-Tonga [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		SYC	wikidata:Q678	domestic	imported; exotic
VBO:0008735	Anglo Nubian	Trinidad and Tobago	Anglo Nubian, Trinidad and Tobago; Goat	Anglo Nubian-Trinidad and Tobago [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		TON	wikidata:Q754	domestic	imported from United Kingdom and other European countries; exotic
VBO:0008736	Anglo-Nubian	United Republic of Tanzania	Anglo-Nubian, United Republic of Tanzania; Goat	Anglo-Nubian-United Republic of Tanzania [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		TTO	wikidata:Q924	domestic	recently introduced; exotic
VBO:0008737	Anglo-Nubian	Uganda	Anglo-Nubian, Uganda; Goat	Anglo-Nubian-Uganda [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		TZA	wikidata:Q1036	domestic	Exotic dual-purpose breed. <br> Originally developed in England.
VBO:0008738	Anglo Nubian	Uruguay	Anglo Nubian, Uruguay; Goat	Anglo Nubian-Uruguay [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		UGA	wikidata:Q77	domestic	recently imported; exotic
VBO:0008739	Nubian	United States of America	Nubian, United States of America; Goat	Nubian-United States of America [Anglo-Nubian (Goat)]	Anglo-Nubian	Goat	Anglo-Nubian (Goat)	VBO:0000722	https://www.fao.org/dad-is		URY	wikidata:Q30	domestic	England
